"0.14991036369838653" "0.09767989056087552" "0.6265189499266525" "0.652799178222907" "0.00891879839461629" "0.035804083274665596" "0.3810676347989781" "0.24361091452386568" "0.03291310300681022" "0.2584722932180208" "0.05555555555555555" "0.1361027343882357"
"0.15901915386234478" "0.18425170998632012" "0.06467716156153526" "0.017474707659965838" "0.7061864028864475" "0.6225485266016293" "0.045515664918649994" "0.19540772194700007" "0.24038478635822116" "0.04121824185236865" "0.05194805194805195" "0.09375529427709822"
"0.016345016294210292" "0.16308071135430915" "0.005904290645822842" "0.005912495072920773" "0.017513276847610167" "0.08354286097421972" "0.01371520774505849" "0.15129354407486043" "0.07359661444904782" "0.4556456626555959" "0.005772005772005772" "0.14885643614678276"
"0.01307528723535517" "0.057537619699042405" "0.23972587743305673" "0.05693911921740065" "0.009486358292455508" "0.01890777431358745" "0.05970149253731343" "0.11197609499095698" "0.13634666334749906" "0.08262299158642222" "0.002886002886002886" "0.04177142276285027"
"0.01993046835874843" "0.055064295485636114" "0.009918332494033674" "0.0038580523405119384" "0.008189078525965865" "0.00683898219853163" "0.008740083366949038" "0.06762601242431392" "0.0483472323476591" "0.06978157854744899" "0.006493506493506494" "0.10808118456273506"
"0.017927260322690687" "0.06560875512995896" "0.002007020924105416" "0.01927831726806894" "0.02375643572384157" "0.011264205974052097" "0.005378512841199408" "0.025136955780975596" "0.02869894557157844" "0.014243676001271017" "0.007215007215007215" "0.032372174973740384"
"0.008183395147301112" "0.009006839945280438" "0.009765069078011078" "0.006975549742597437" "0.0009932298212186321" "0.005095712226356901" "0.021782977006857603" "0.018688894131215432" "0.013300378740731521" "0.030096845944489727" "0.0007215007215007215" "0.018344458374275743"
"0.05970068007461224" "0.014380300957592339" "0.0006495449536195711" "0.03758913534238721" "0.011391737949487168" "0.012202889805223105" "0.038321903993545785" "0.0002621163272260229" "0.017318942370952543" "0.001885801914814252" "0.023088023088023088" "0.08844238132348457"
"0.026517103477307864" "0.10321751025991792" "0.017515818974010902" "0.009698880806488216" "0.05401954027648275" "0.036172851922625635" "0.020438348796557752" "0.09132132840554638" "0.096854495990327" "0.015500877277813851" "0.007215007215007215" "0.07877206654694541"
"0.2448123444066222" "0.16932421340629275" "0.00907173457695648" "0.08853214844543185" "0.055803299955406005" "0.09078413624325321" "0.13157187037784052" "0.07331393672511861" "0.14192997741780614" "0.02031554370501361" "0.05339105339105339" "0.11178124894114458"
"0.0003338680060096241" "0.00018604651162790697" "0.001415862033732548" "0.0005016662486114594" "2.0269996351400657e-05" "6.704884508364343e-05" "0.0002016942315449778" "0.0005504442871746481" "8.890627500488985e-05" "0.00046281585455148306" "0.5115440115440115" "0.0014637617321180496"
"0.28424505911641107" "0.08066210670314637" "0.012830337398462987" "0.10044074963270865" "0.10372157133011715" "0.07677092762077173" "0.2735646093855049" "0.02081203638174622" "0.1702199541243621" "0.009753671442189464" "0.2741702741702742" "0.1402500592959035"
